chr	start	stop	name	pct_at	pct_gc	num_A	num_C	num_G	num_T	num_N	num_oth	seq_len
4	2383932	2404453	GRMZM2G171045	0.526729	0.468398	5403	4545	5067	5406	100	0	20521
4	2415182	2416093	GRMZM2G148941	0.423710	0.576290	191	259	266	195	0	0	911
4	2412311	2414761	GRMZM2G448282	0.504490	0.495510	600	555	659	636	0	0	2450
4	2428414	2439793	GRMZM2G448213	0.582564	0.417436	3472	2556	2194	3157	0	0	11379
4	2485516	2488900	GRMZM2G146192	0.312057	0.687943	509	1202	1126	547	0	0	3384
4	2491276	2492826	GRMZM2G444222	0.396774	0.603226	278	472	463	337	0	0	1550
4	2517723	2519682	GRMZM2G001169	0.343543	0.656457	340	589	697	333	0	0	1959
4	2526282	2530668	GRMZM2G001116	0.585727	0.414273	1267	845	972	1302	0	0	4386
4	2520731	2525510	GRMZM2G001160	0.530027	0.469973	1234	1155	1091	1299	0	0	4779
4	2551377	2555042	GRMZM2G055024	0.508595	0.491405	902	865	936	962	0	0	3665
4	2563755	2563961	GRMZM2G354376	0.354369	0.645631	33	37	96	40	0	0	206
4	2598509	2599653	GRMZM2G054994	0.458916	0.541084	237	174	445	288	0	0	1144
4	2625965	2626474	GRMZM2G317743	0.489195	0.510805	103	88	172	146	0	0	509
4	2654199	2655917	GRMZM2G106336	0.445867	0.554133	362	493	459	404	0	0	1718
4	2656854	2659043	GRMZM2G106356	0.506624	0.493376	545	574	506	564	0	0	2189
4	2663957	2666163	GRMZM2G106377	0.336355	0.663645	389	678	786	353	0	0	2206
4	2667701	2680219	GRMZM2G106389	0.557357	0.442643	3609	2803	2738	3368	0	0	12518
4	2680764	2683104	GRMZM2G106420	0.536752	0.463248	661	517	567	595	0	0	2340
4	2685044	2687777	GRMZM2G106429	0.524698	0.475302	643	663	636	791	0	0	2733
4	2697291	2699179	GRMZM2G106443	0.381886	0.618114	376	592	575	345	0	0	1888
4	2758910	2766620	GRMZM2G126453	0.601297	0.398703	2038	1478	1596	2598	0	0	7710
4	2767100	2768866	GRMZM2G126541	0.313703	0.686297	264	631	581	290	0	0	1766
4	2769171	2772922	GRMZM2G126552	0.522794	0.477206	1091	923	867	870	0	0	3751
4	2775383	2779067	GRMZM2G126601	0.527416	0.472584	834	873	868	1109	0	0	3684
4	2817481	2818138	GRMZM2G082898	0.692542	0.307458	216	108	94	239	0	0	657
4	2835288	2841245	GRMZM2G062129	0.583515	0.416485	1576	1267	1214	1900	0	0	5957
4	2843217	2844282	GRMZM2G062160	0.467606	0.532394	266	263	304	232	0	0	1065
4	2856804	2860357	GRMZM2G139872	0.463270	0.536730	751	974	933	895	0	0	3553
4	2867358	2871212	GRMZM2G139828	0.488324	0.511676	807	1021	951	1075	0	0	3854
4	2892327	2894626	GRMZM2G441115	0.551109	0.448891	623	499	533	644	0	0	2299
4	2929278	2930260	GRMZM2G422877	0.446029	0.553971	225	326	218	213	0	0	982
4	2938610	2940092	GRMZM5G896369	0.624831	0.375169	502	299	257	424	0	0	1482
4	2998478	2999162	GRMZM2G469483	0.546784	0.453216	172	166	144	202	0	0	684
4	2998478	2999162	GRMZM5G830888	0.546784	0.453216	172	166	144	202	0	0	684
4	3003161	3005931	GRMZM2G167549	0.450903	0.549097	635	724	797	614	0	0	2770
4	3051214	3054035	GRMZM2G172491	0.440269	0.559731	594	740	839	648	0	0	2821
4	3112924	3115500	GRMZM2G063756	0.439829	0.560171	591	737	706	542	0	0	2576
4	3214646	3216557	GRMZM2G085054	0.363161	0.636839	359	637	580	335	0	0	1911
4	3235896	3238966	GRMZM2G085303	0.585668	0.414332	818	638	634	980	0	0	3070
4	3235896	3236264	GRMZM5G856095	0.377717	0.622283	64	150	79	75	0	0	368
4	3260761	3263005	GRMZM2G085381	0.458556	0.541444	545	602	613	484	0	0	2244
4	3265212	3267367	GRMZM2G085661	0.400464	0.599536	456	687	605	407	0	0	2155
4	3270660	3272695	GRMZM2G085854	0.346929	0.653071	307	657	672	399	0	0	2035
4	3286492	3287210	GRMZM2G086045	0.554318	0.445682	167	204	116	231	0	0	718
4	3288519	3289238	GRMZM5G839244	0.545202	0.454798	167	209	118	225	0	0	719
4	3393906	3394625	GRMZM2G179259	0.556328	0.443672	169	204	115	231	0	0	719
4	3412790	3417079	GRMZM2G478920	0.409186	0.590814	950	1660	874	805	0	0	4289
4	3413176	3413823	GRMZM2G478929	0.377125	0.622875	126	233	170	118	0	0	647
4	3457666	3464143	GRMZM2G070723	0.556122	0.443878	1852	1467	1408	1750	0	0	6477
4	3456654	3457115	GRMZM2G371159	0.255965	0.744035	61	143	200	57	0	0	461
4	3464428	3471839	GRMZM2G070553	0.530428	0.469572	2106	1741	1739	1825	0	0	7411
4	3478454	3478976	GRMZM2G371063	0.375479	0.624521	89	191	135	107	0	0	522
4	3484282	3487917	GRMZM2G070429	0.558459	0.441541	1152	834	771	878	0	0	3635
4	3488107	3489850	GRMZM2G370999	0.543890	0.456110	414	424	371	534	0	0	1743
4	3482020	3482358	GRMZM5G860607	0.281065	0.718935	47	140	103	48	0	0	338
4	3519147	3520173	GRMZM2G370988	0.357700	0.642300	190	309	350	177	0	0	1026
4	3593194	3596281	GRMZM2G097981	0.423388	0.576612	626	897	883	681	0	0	3087
4	3598971	3599924	GRMZM2G398529	0.411333	0.588667	180	275	286	212	0	0	953
4	3600625	3601267	GRMZM2G098047	0.316199	0.683801	103	222	217	100	0	0	642
4	3605201	3605963	GRMZM2G398533	0.345144	0.654856	119	259	240	144	0	0	762
4	3620164	3682894	GRMZM2G305671	0.533461	0.460163	16831	14375	14491	16633	400	0	62730
4	3748229	3751678	GRMZM2G037472	0.463323	0.536677	767	854	997	831	0	0	3449
4	3752276	3757732	GRMZM2G037342	0.572397	0.427603	1336	1186	1147	1787	0	0	5456
4	3759508	3766866	GRMZM2G339848	0.606551	0.393449	1961	1400	1495	2502	0	0	7358
4	3784762	3785408	GRMZM2G549396	0.643963	0.356037	204	109	121	212	0	0	646
4	3887819	3891745	GRMZM2G006601	0.566989	0.433011	1044	885	815	1182	0	0	3926
4	3896745	3898888	GRMZM2G006363	0.398507	0.601493	397	730	559	457	0	0	2143
4	3893114	3896018	GRMZM2G006480	0.452479	0.547521	637	854	736	677	0	0	2904
4	4057994	4061541	GRMZM2G048635	0.466310	0.533690	878	902	991	776	0	0	3547
4	4064581	4066339	GRMZM2G048651	0.311718	0.688282	221	592	618	327	0	0	1758
4	4068457	4092939	GRMZM2G348675	0.578180	0.421820	6322	4990	5337	7833	0	0	24482
4	4093766	4097079	GRMZM2G048801	0.560519	0.439481	942	772	684	915	0	0	3313
4	4104828	4109005	GRMZM2G348729	0.601389	0.398611	1160	817	848	1352	0	0	4177
4	4142133	4143017	GRMZM2G398086	0.345023	0.654977	137	301	278	168	0	0	884
4	4177062	4180429	GRMZM2G398057	0.549748	0.450252	1004	724	792	847	0	0	3367
4	4172552	4172974	GRMZM5G826577	0.590047	0.409953	124	94	79	125	0	0	422
4	4192487	4193379	GRMZM2G140517	0.350897	0.649103	140	295	284	173	0	0	892
4	4209079	4210727	GRMZM2G441632	0.319175	0.680825	258	536	586	268	0	0	1648
4	4216682	4219242	GRMZM2G140527	0.408203	0.591797	522	806	709	523	0	0	2560
4	4248503	4249494	GRMZM2G542227	0.344097	0.655903	142	388	262	199	0	0	991
4	4275054	4277931	GRMZM2G399826	0.482447	0.517553	662	795	694	726	0	0	2877
4	4322940	4330358	GRMZM2G100118	0.576301	0.423699	1949	1466	1677	2326	0	0	7418
4	4334474	4335718	GRMZM2G100076	0.527331	0.472669	278	280	308	378	0	0	1244
4	4389380	4389889	GRMZM2G030297	0.406680	0.593320	72	142	160	135	0	0	509
4	4398961	4410022	GRMZM5G878139	0.558449	0.441551	2674	2493	2391	3503	0	0	11061
4	4447065	4448885	GRMZM2G039408	0.332418	0.667582	256	638	577	349	0	0	1820
4	4456842	4457060	GRMZM5G873972	0.353211	0.646789	40	75	66	37	0	0	218
4	4483103	4484979	GRMZM2G039580	0.372068	0.627932	293	602	576	405	0	0	1876
4	4481663	4482508	GRMZM2G039630	0.455621	0.544379	172	237	223	213	0	0	845
4	4491734	4496184	GRMZM2G039520	0.502022	0.497978	1100	1160	1056	1134	0	0	4450
4	4508710	4510478	GRMZM2G081173	0.335407	0.664593	249	618	557	344	0	0	1768
4	4553311	4555169	GRMZM5G862325	0.337460	0.662540	269	657	574	358	0	0	1858
4	4605568	4607333	GRMZM2G157057	0.357507	0.642493	269	583	551	362	0	0	1765
4	4621059	4626995	GRMZM5G813627	0.590802	0.409198	1487	1139	1290	2020	0	0	5936
4	4710561	4711361	GRMZM2G089830	0.518750	0.481250	230	161	224	185	0	0	800
4	4711519	4715551	GRMZM5G891430	0.499752	0.500248	906	995	1022	1109	0	0	4032
4	4724911	4727357	GRMZM2G477113	0.561733	0.438267	595	513	559	779	0	0	2446
4	4740445	4742407	GRMZM5G845021	0.455657	0.544343	452	522	546	442	0	0	1962
4	4752931	4754546	GRMZM2G165188	0.563468	0.436532	464	345	360	446	0	0	1615
4	4758092	4759847	GRMZM2G165208	0.611966	0.388034	623	345	336	451	0	0	1755
4	4763816	4766376	GRMZM2G165320	0.616797	0.383203	901	505	476	678	0	0	2560
4	4790781	4792149	GRMZM2G165325	0.437135	0.562865	302	378	392	296	0	0	1368
4	4805527	4805814	AC214255	0.334495	0.665505	45	103	88	51	0	0	287
4	4812578	4813741	GRMZM2G468222	0.601892	0.398108	363	213	250	337	0	0	1163
4	4837907	4839623	GRMZM2G165341	0.585082	0.414918	438	381	331	566	0	0	1716
4	4836426	4837671	GRMZM2G583640	0.604016	0.395984	393	268	225	359	0	0	1245
4	4836426	4837671	GRMZM5G831190	0.604016	0.395984	393	268	225	359	0	0	1245
4	4851515	4852954	GRMZM2G165348	0.577484	0.422516	354	306	302	477	0	0	1439
4	4855858	4860242	GRMZM2G165383	0.544936	0.455064	1103	982	1013	1286	0	0	4384
4	4865880	4866959	GRMZM2G165461	0.374421	0.625579	183	344	331	221	0	0	1079
4	4867598	4872026	GRMZM2G468260	0.548781	0.451219	1316	1014	984	1114	0	0	4428
4	4884095	4884576	GRMZM2G583686	0.553015	0.446985	121	91	124	145	0	0	481
4	4912147	4914529	GRMZM2G123996	0.474391	0.525609	618	599	653	512	0	0	2382
4	4992642	4997689	GRMZM2G058340	0.522092	0.477908	1382	1211	1201	1253	0	0	5047
4	5006416	5007574	GRMZM5G877647	0.433506	0.566494	293	305	351	209	0	0	1158
4	5010886	5011984	GRMZM2G058447	0.396175	0.603825	215	321	342	220	0	0	1098
4	5044211	5046752	GRMZM2G076435	0.393939	0.606061	451	773	767	550	0	0	2541
4	5079764	5080832	GRMZM2G088273	0.563670	0.436330	323	300	166	279	0	0	1068
4	5083078	5084154	GRMZM2G088365	0.553903	0.446097	321	310	170	275	0	0	1076
4	5094104	5094989	GRMZM2G088441	0.529944	0.470057	257	274	142	212	0	0	885
4	5098146	5099102	GRMZM2G388461	0.538703	0.461297	288	284	157	227	0	0	956
4	5122438	5123471	GRMZM2G044625	0.549855	0.450145	306	300	165	262	0	0	1033
4	5127626	5128656	GRMZM2G045387	0.541748	0.458252	298	307	165	260	0	0	1030
4	5141269	5142075	GRMZM2G346895	0.503722	0.496278	214	255	145	192	0	0	806
4	5145290	5146363	GRMZM2G346897	0.549860	0.450140	313	309	174	277	0	0	1073
4	5154346	5155430	GRMZM2G044104	0.438192	0.561808	261	292	317	214	0	0	1084
4	5157898	5159214	GRMZM2G044152	0.573708	0.426292	343	208	353	412	0	0	1316
4	5171932	5177134	GRMZM2G160739	0.601499	0.398501	1560	1164	909	1569	0	0	5202
4	5201671	5204079	GRMZM2G161169	0.474252	0.525748	571	668	598	571	0	0	2408
4	5244888	5249007	GRMZM2G122869	0.588735	0.411265	1364	901	793	1061	0	0	4119
4	5241730	5244115	GRMZM2G122873	0.320335	0.679665	384	799	822	380	0	0	2385
4	5253222	5261669	GRMZM5G835213	0.571919	0.428081	2146	1764	1852	2685	0	0	8447
4	5267495	5267722	GRMZM5G822888	0.396476	0.603524	46	65	72	44	0	0	227
4	5264928	5267262	GRMZM5G833660	0.524422	0.475578	514	523	587	710	0	0	2334
4	5276222	5288784	GRMZM2G529003	0.546808	0.445232	3713	2738	2855	3156	100	0	12562
4	5271155	5271565	GRMZM5G811176	0.282927	0.717073	69	133	161	47	0	0	410
4	5319595	5320813	GRMZM5G837872	0.498358	0.501642	363	312	299	244	0	0	1218
4	5310937	5311277	GRMZM5G853191	0.352941	0.647059	64	92	128	56	0	0	340
4	5371943	5375254	GRMZM2G453672	0.490788	0.509212	816	806	880	809	0	0	3311
4	5380347	5385429	GRMZM2G154169	0.554506	0.445494	1373	1125	1139	1445	0	0	5082
4	5388430	5395745	GRMZM2G154366	0.579768	0.420232	2198	1606	1468	2043	0	0	7315
4	5384012	5387753	GRMZM2G453684	0.560545	0.439455	1116	848	796	981	0	0	3741
4	5397677	5401096	GRMZM2G154394	0.524422	0.475578	976	820	806	817	0	0	3419
4	5410266	5411690	GRMZM2G154414	0.396067	0.603933	297	444	416	267	0	0	1424
4	5422406	5423178	GRMZM5G895899	0.465026	0.534974	201	184	229	158	0	0	772
4	5441546	5443976	GRMZM2G154442	0.562963	0.437037	782	530	532	586	0	0	2430
4	5441752	5443872	GRMZM5G866099	0.557076	0.442925	681	485	454	500	0	0	2120
4	5460336	5462341	GRMZM2G154523	0.460349	0.539651	504	587	495	419	0	0	2005
4	5479453	5480281	GRMZM2G514362	0.543478	0.456522	191	186	192	259	0	0	828
4	5470073	5471216	GRMZM2G574887	0.349956	0.650044	192	395	348	208	0	0	1143
4	5483201	5484362	GRMZM2G353061	0.488372	0.511628	247	290	304	320	0	0	1161
4	5508408	5513441	GRMZM2G054415	0.649911	0.350089	1514	1069	693	1757	0	0	5033
4	5515980	5516246	GRMZM2G353097	0.503759	0.496241	69	59	73	65	0	0	266
4	5513851	5514710	GRMZM5G836322	0.427241	0.572759	151	298	194	216	0	0	859
4	5521258	5523301	GRMZM2G404459	0.600098	0.399902	591	499	318	635	0	0	2043
4	5535742	5536689	GRMZM2G353268	0.561774	0.438226	266	141	274	266	0	0	947
4	5539879	5541151	GRMZM2G353272	0.605346	0.394654	387	186	316	383	0	0	1272
4	5544524	5545662	GRMZM2G053120	0.575571	0.424429	333	183	300	322	0	0	1138
4	5548771	5561369	GRMZM2G059620	0.577552	0.414510	3554	2513	2709	3722	100	0	12598
4	5594839	5595804	GRMZM2G018193	0.579275	0.420725	278	257	149	281	0	0	965
4	5670955	5682555	GRMZM2G169160	0.554138	0.445862	3542	2422	2750	2886	0	0	11600
4	5707709	5712353	GRMZM2G011364	0.584625	0.415375	1202	923	1006	1513	0	0	4644
4	5713378	5714618	GRMZM2G089598	0.357258	0.642742	190	423	374	253	0	0	1240
4	5791380	5798238	GRMZM2G421495	0.572033	0.427967	1963	1404	1531	1960	0	0	6858
4	5816983	5820548	AC206325	0.489201	0.510799	830	875	946	914	0	0	3565
4	5827364	5829295	GRMZM2G421509	0.387364	0.612636	353	548	635	395	0	0	1931
4	5886830	5888710	GRMZM2G122498	0.430319	0.569681	400	522	549	409	0	0	1880
4	5889783	5891353	GRMZM2G122503	0.378344	0.621656	278	476	500	316	0	0	1570
4	5967056	5972574	GRMZM2G145213	0.591156	0.408844	1834	1173	1083	1428	0	0	5518
4	5960250	5964860	GRMZM2G445854	0.560304	0.439696	1293	959	1068	1290	0	0	4610
4	5984349	5985725	GRMZM2G166203	0.322674	0.677326	211	469	463	233	0	0	1376
4	5989753	5991159	GRMZM2G166208	0.335704	0.664296	253	488	446	219	0	0	1406
4	5993995	5995404	GRMZM2G166212	0.345635	0.654365	240	468	454	247	0	0	1409
4	6018554	6022306	AC218998	0.546375	0.453625	1052	822	880	998	0	0	3752
4	6045091	6046680	AC218998	0.407174	0.592826	309	469	473	338	0	0	1589
4	6074771	6078632	AC218998	0.546491	0.453509	1086	829	922	1024	0	0	3861
4	6098601	6099570	GRMZM2G702332	0.572755	0.427245	280	235	179	275	0	0	969
4	6103393	6110201	GRMZM5G867798	0.577703	0.422297	1944	1460	1415	1989	0	0	6808
4	6112390	6115272	AC218998	0.476058	0.523942	691	768	742	681	0	0	2882
4	6169967	6170717	AC196974	0.366667	0.633333	161	215	260	114	0	0	750
4	6213595	6214242	AC212755	0.398764	0.601236	126	187	202	132	0	0	647
4	6222624	6223613	GRMZM2G407769	0.402427	0.597573	184	306	285	214	0	0	989
4	6238137	6238799	AC212755	0.394260	0.605740	137	203	198	124	0	0	662
4	6248128	6249120	AC212755	0.365927	0.634073	193	294	335	170	0	0	992
4	6373620	6375963	GRMZM2G095924	0.495092	0.504908	576	607	576	584	0	0	2343
4	6391030	6392615	GRMZM2G095982	0.419558	0.580442	290	399	521	375	0	0	1585
4	6408532	6413611	GRMZM2G099666	0.518409	0.481591	1215	1272	1174	1418	0	0	5079
4	6413518	6419447	GRMZM2G099583	0.555743	0.444257	1773	1346	1288	1522	0	0	5929
4	6420007	6427890	GRMZM2G399677	0.568185	0.431815	2512	1812	1592	1967	0	0	7883
4	6442912	6443785	GRMZM2G099408	0.416953	0.583047	204	245	264	160	0	0	873
4	6459098	6462421	GRMZM2G099353	0.646705	0.353295	1056	493	681	1093	0	0	3323
4	6536211	6539855	GRMZM2G092101	0.542261	0.457739	852	772	896	1124	0	0	3644
4	6555126	6559284	GRMZM2G054651	0.562530	0.437470	1305	913	906	1034	0	0	4158
4	6567817	6572047	GRMZM2G129994	0.547991	0.452009	1257	945	967	1061	0	0	4230
4	6601617	6606572	GRMZM2G133675	0.571746	0.428254	1271	1024	1098	1562	0	0	4955
4	6607257	6615308	GRMZM2G133756	0.597441	0.402559	2686	1681	1560	2124	0	0	8051
4	6629623	6631468	GRMZM2G133781	0.403794	0.596206	395	604	496	350	0	0	1845
4	6690619	6691181	GRMZM2G334631	0.576512	0.423488	170	117	121	154	0	0	562
4	6776296	6776792	GRMZM2G040003	0.576613	0.423387	140	110	100	146	0	0	496
4	6786281	6787118	GRMZM2G044659	0.622461	0.377539	263	147	169	258	0	0	837
4	6801920	6802760	GRMZM2G093479	0.623810	0.376190	264	146	170	260	0	0	840
4	6808329	6809167	GRMZM2G093501	0.624105	0.375895	282	142	173	241	0	0	838
4	6834058	6834895	GRMZM2G004215	0.623656	0.376344	263	145	170	259	0	0	837
4	6849265	6850102	GRMZM2G154665	0.620072	0.379928	258	170	148	261	0	0	837
4	6842729	6843545	GRMZM5G800391	0.623775	0.376226	252	163	144	257	0	0	816
4	6856950	6862739	GRMZM2G456471	0.550181	0.449819	1716	1302	1302	1469	0	0	5789
4	6945137	6951663	GRMZM2G303431	0.575238	0.424762	2115	1314	1458	1639	0	0	6526
4	7012344	7013227	GRMZM2G157241	0.508494	0.491506	225	198	236	224	0	0	883
4	7020203	7022981	GRMZM2G157247	0.481641	0.518359	653	695	745	685	0	0	2778
4	7027906	7028427	GRMZM2G702335	0.652591	0.347409	159	89	92	181	0	0	521
4	7176901	7177548	GRMZM2G132162	0.564142	0.435858	197	143	139	168	0	0	647
4	7179043	7179732	GRMZM2G434299	0.590711	0.409289	197	131	151	210	0	0	689
4	7181129	7181715	GRMZM2G132248	0.593857	0.406143	185	125	113	163	0	0	586
4	7256111	7261064	GRMZM2G403652	0.568544	0.431456	1311	984	1153	1505	0	0	4953
4	7265354	7269837	GRMZM2G403636	0.516618	0.483382	977	1075	1092	1339	0	0	4483
4	7316320	7318701	GRMZM2G426415	0.346493	0.653507	418	804	752	407	0	0	2381
4	7435181	7442703	GRMZM2G122706	0.575113	0.424887	2194	1617	1579	2132	0	0	7522
4	7621280	7622900	GRMZM2G012821	0.421605	0.578395	312	471	466	371	0	0	1620
4	7657611	7696348	GRMZM2G424553	0.519761	0.459586	9838	9160	8643	10296	800	0	38737
4	7785311	7787404	GRMZM2G135056	0.523172	0.476828	602	531	467	493	0	0	2093
4	8082709	8084339	GRMZM2G181073	0.611656	0.388344	544	335	298	453	0	0	1630
4	8310221	8313039	GRMZM2G029496	0.591199	0.408801	962	558	594	704	0	0	2818
4	8905525	8906088	AC196002	0.321492	0.678508	84	144	238	97	0	0	563
4	8903674	8904735	GRMZM5G835418	0.570217	0.429783	251	210	246	354	0	0	1061
4	9187172	9187684	AC201986	0.373047	0.626953	79	195	126	112	0	0	512
4	9263790	9264869	GRMZM2G702344	0.574606	0.425394	267	279	180	353	0	0	1079
4	9329467	9329769	GRMZM5G817995	0.390728	0.609272	50	100	84	68	0	0	302
4	9355158	9358374	GRMZM2G419836	0.570274	0.429726	867	701	681	967	0	0	3216
4	9490257	9499897	GRMZM2G027021	0.554564	0.445436	2546	2094	2200	2800	0	0	9640
4	9594060	9597439	GRMZM2G039983	0.497189	0.502811	867	866	833	813	0	0	3379
4	9662594	9664015	GRMZM2G117989	0.446165	0.553835	331	421	366	303	0	0	1421
4	9685549	9686425	GRMZM2G117971	0.452055	0.547945	183	236	244	213	0	0	876
4	9682122	9682777	GRMZM2G419675	0.343511	0.656489	100	224	206	125	0	0	655
4	9703015	9703901	GRMZM2G117942	0.455982	0.544018	217	248	234	187	0	0	886
4	9731221	9737763	AC194666	0.568633	0.431367	1805	1146	1676	1915	0	0	6542
4	9744390	9747625	GRMZM2G075140	0.451005	0.548995	717	925	851	742	0	0	3235
4	9759052	9759810	GRMZM2G097469	0.430079	0.569921	158	237	195	168	0	0	758
4	9763230	9767122	GRMZM2G138907	0.542909	0.457091	992	892	887	1121	0	0	3892
4	9807207	9808308	GRMZM2G133055	0.496821	0.503179	247	315	239	300	0	0	1101
4	9807825	9808196	GRMZM5G881498	0.560647	0.439353	85	75	88	123	0	0	371
4	9857197	9864696	GRMZM2G113373	0.565009	0.434991	1929	1614	1648	2308	0	0	7499
4	9896474	9902641	GRMZM2G113470	0.548241	0.451759	1858	1405	1381	1523	0	0	6167
4	10026492	10028554	GRMZM2G358791	0.337051	0.662949	331	665	702	364	0	0	2062
4	10038765	10044976	GRMZM2G011896	0.468363	0.531637	1538	1573	1729	1371	0	0	6211
4	10032631	10033789	GRMZM2G058832	0.309154	0.690846	248	470	330	110	0	0	1158
4	10045185	10047102	AC196262	0.563380	0.436620	510	379	458	570	0	0	1917
4	10099668	10101404	AC208423	0.482143	0.517857	488	424	475	349	0	0	1736
4	10092537	10098000	GRMZM2G702345	0.603515	0.396485	1616	1013	1153	1681	0	0	5463
4	10223588	10229101	GRMZM2G068398	0.366225	0.633775	988	1796	1698	1031	0	0	5513
4	10235510	10240156	GRMZM2G068331	0.563065	0.436935	1332	1055	975	1284	0	0	4646
4	10253610	10258384	GRMZM2G045753	0.563888	0.436112	1551	1004	1078	1141	0	0	4774
4	10317131	10318767	GRMZM2G020100	0.448655	0.551345	407	408	494	327	0	0	1636
4	10319362	10321474	GRMZM2G020244	0.536458	0.463542	551	451	528	582	0	0	2112
4	10355483	10357099	GRMZM2G020288	0.491955	0.508045	429	448	373	366	0	0	1616
4	10400585	10402141	GRMZM2G170385	0.438303	0.561697	371	392	482	311	0	0	1556
4	10459946	10461296	GRMZM2G402167	0.617778	0.382222	423	213	303	411	0	0	1350
4	10461603	10463209	GRMZM2G103759	0.409091	0.590909	348	410	539	309	0	0	1606
4	10486153	10492229	GRMZM2G008507	0.424292	0.575708	1281	1676	1822	1297	0	0	6076
4	10548171	10549882	GRMZM2G470653	0.496785	0.503214	406	440	421	444	0	0	1711
4	10576027	10604383	GRMZM2G133757	0.549337	0.450663	7314	6536	6243	8263	0	0	28356
4	10657737	10658790	GRMZM2G127162	0.284900	0.715100	158	353	400	142	0	0	1053
4	10663566	10664210	GRMZM2G127143	0.344720	0.655280	122	191	231	100	0	0	644
4	10666860	10670230	GRMZM2G426306	0.524926	0.475074	777	771	830	992	0	0	3370
4	10704029	10704730	GRMZM2G426294	0.419401	0.580599	137	228	179	157	0	0	701
4	10771403	10781734	GRMZM2G104833	0.607589	0.392411	2920	1912	2142	3357	0	0	10331
4	10802946	10805413	GRMZM2G407605	0.467775	0.532225	571	625	688	583	0	0	2467
4	10810944	10815501	GRMZM2G407623	0.565943	0.434058	1234	883	1095	1345	0	0	4557
4	10908007	10908645	AC198403	0.288401	0.711599	92	253	201	92	0	0	638
4	10951572	10954826	GRMZM5G834386	0.493854	0.506146	894	846	801	713	0	0	3254
4	11024705	11026543	GRMZM5G869311	0.446681	0.553319	421	490	527	400	0	0	1838
4	11032370	11033666	GRMZM5G845634	0.463735	0.536265	308	351	344	293	0	0	1296
4	11067546	11092371	GRMZM2G393002	0.558429	0.429486	6555	5231	5431	7308	300	0	24825
4	11156374	11160852	GRMZM6G910544	0.480348	0.452657	1005	1075	952	1146	300	0	4478
4	11278502	11281331	GRMZM2G068330	0.419936	0.580064	585	781	860	603	0	0	2829
4	11344809	11346276	GRMZM2G122187	0.390593	0.609407	298	405	489	275	0	0	1467
4	11373949	11375952	GRMZM2G122160	0.554169	0.445831	515	416	477	595	0	0	2003
4	11403565	11428283	GRMZM2G008259	0.568695	0.427259	7409	5336	5225	6648	100	0	24718
4	11480619	11484466	GRMZM2G085711	0.547440	0.452560	1152	909	832	954	0	0	3847
